volume
50
60
59
61
58
54
48
50
51
69
59
54
51
52
58
52
39
37
33
37
33
46
40
42
19
24
31
18
14
27
17
26
23
20
17
11
13
18
13
11
10
8
12
9
7
4
8
10
9
12
7
4
4
1
2
2
1
2
1
1
2
6
11
5
8
7
12
17
19
11
9
16
18
23
26
40
33
36
41
41
46
41
52
55
52
67
51
50
47
49
51
40
35
45
55
36
34
44
51
58
50
64
38
40
45
41
46
33
26
28
36
22
20
23
26
20
19
29
23
8
17
19
24
21
12
15
4
7
8
4
5
8
2
7
4
1
2
1
3
12
4
3
2
1
2
7
2
9
9
11
12
18
18
23
26
33
27
37
40
26
37
32
47
32
45
36
51
68
52
59
44
55
47
46
36
47
53
58
32
45
30
45
36
27
37
37
35
46
29
45
39
49
39
51
49
49
45
41
46
36
41
28
37
20
17
13
17
22
17
19
14
11
10
15
10
14
9
6
11
6
7
9
4
8
1
7
2
4
2
1
1
5
7
5
1
7
13
21
11
19
15
18
22
14
28
16
21
24
27
20
21
29
20
42
38
42
55
47
26
32
40
34
35
30
34
42
43
35
23
38
35
45
41
43
58
48
58
48
57
63
66
63
55
48
62
35
36
21
16
29
24
18
13
21
20
26
17
13
15
9
11
8
9
8
10
7
2
5
3
2
4
3
2
1
1
3
1
3
6
5
4
8
9
8
16
22
16
11
18
18
17
26
28
25
19
24
26
23
30
32
24
26
36
34
36
56
44
36
50
44
46
47
50
42
36
31
38
32
44
36
53
49
46
47
51
66
65
45
65
66
73
60
54
54
53
38
41
22
29
23
17
15
29
20
13
12
10
7
15
20
10
15
9
2
4
5
5
9
4
5
2
5
6
2
3
3
4
1
6
4
1
5
10
11
9
6
20
17
17
13
29
16
16
21
21
32
29
21
36
33
43
36
37
32
37
49
44
50
47
51
55
38
42
44
43
41
39
39
32
37
31
42
48
45
61
62
76
57
63
83
72
73
40
57
47
47
32
34
40
22
33
29
32
24
22
21
19
23
19
10
13
20
9
8
12
12
7
4
7
5
3
5
9
4
7
5
5
4
3
1
1
1
2
2
5
8
11
13
15
12
15
17
21
12
12
30
15
22
16
23
36
25
38
28
21
33
40
35
51
51
52
44
74
50
41
36
36
39
55
44
58
23
54
57
52
77
61
70
53
72
68
71
85
73
71
83
51
47
46
54
38
44
26
36
29
31
28
26
27
23
23
18
11
16
7
17
25
12
16
21
16
10
7
9
6
6
6
10
5
4
6
3
1
6
3
1
1
1
3
4
4
4
5
3
2
10
7
9
15
10
10
14
16
19
17
11
28
37
28
43
40
31
56
47
52
49
62
50
59
51
62
48
55
47
57
65
60
49
55
66
54
59
58
56
56
50
52
68
41
32
38
24
33
44
25
28
32
31
17
15
19
22
17
21
23
21
19
29
16
13
19
12
10
11
10
18
14
16
14
9
14
7
18
13
8
5
6
7
5
2
1
3
2
1
4
5
2
3
5
12
4
6
7
13
11
13
18
20
18
20
16
32
26
30
29
36
38
43
40
28
35
50
45
43
48
52
48
48
43
41
49
65
40
39
31
41
38
45
57
34
49
37
64
45
36
31
32
26
14
30
20
16
19
21
16
14
22
18
15
15
8
10
9
16
10
9
6
7
7
4
2
1
3
1
5
3
4
2
2
1
1
1
1
3
5
9
10
6
12
6
18
17
17
21
18
19
19
18
24
15
18
21
19
30
16
25
28
24
50
42
37
37
47
43
37
35
55
23
38
47
24
37
57
37
44
48
46
49
50
48
68
59
68
80
75
56
49
63
39
45
36
22
28
17
22
17
24
18
22
17
15
11
9
8
11
8
9
5
13
6
4
2
4
5
4
4
1
1
3
3
1
1
1
1
2
5
5
8
8
16
7
19
25
18
24
19
13
15
17
17
18
24
27
20
20
18
21
29
29
36
27
36
49
40
42
38
40
46
27
27
38
26
37
30
23
35
45
42
38
48
44
60
40
48
53
47
90
63
44
56
50
34
41
29
21
17
23
24
23
16
20
20
22
23
13
15
7
8
9
7
19
15
5
12
6
4
2
5
5
3
3
5
2
2
1
2
1
3
3
2
6
3
2
21
13
6
14
14
16
32
24
15
24
28
19
28
26
30
30
26
18
36
27
32
27
43
42
31
32
31
41
35
29
21
31
34
25
38
25
26
31
39
32
36
51
42
58
52
54
63
66
60
65
61
77
68
31
32
29
29
21
19
25
33
19
15
15
22
16
19
13
10
6
15
11
8
8
8
2
3
3
3
7
3
5
4
1
4
1
1
1
1
5
2
5
8
12
12
11
15
14
24
20
20
32
14
20
21
20
25
23
26
22
25
31
23
38
39
43
48
46
42
59
47
44
39
35
45
36
25
42
30
35
33
24
45
46
58
62
52
61
43
45
84
88
63
56
68
62
43
25
32
27
28
32
21
25
28
16
18
19
14
16
20
9
9
14
3
14
6
17
2
3
3
3
3
2
1
1
1
1
2
2
4
4
8
7
8
10
12
5
15
16
24
19
22
18
20
23
24
15
33
18
32
21
29
26
41
40
49
44
51
64
44
43
34
60
40
40
38
59
53
56
52
48
51
33
31
42
55
52
60
41
47
57
65
39
39
37
52
36
36
32
38
33
37
45
26
25
32
18
16
19
29
17
25
18
18
13
14
17
14
9
10
12
8
3
4
7
16
15
5
4
9
1
1
1
3
1
1
1
2
1
6
5
8
10
8
14
11
22
17
21
14
22
24
33
38
27
38
34
53
48
51
37
49
63
53
43
60
52
36
33
51
46
44
38
58
60
52
56
59
48
53
62
45
46
48
48
29
47
35
40
37
48
32
24
19
26
17
18
19
22
28
20
25
25
17
20
18
20
18
21
10
19
24
8
7
9
9
10
8
17
15
9
5
4
3
3
1
1
3
1
4
1
2
3
1
10
5
8
11
4
9
11
14
13
17
14
21
18
23
19
27
30
35
44
32
31
52
50
37
35
53
52
53
47
37
36
55
37
46
46
52
50
39
37
35
42
33
37
42
33
32
34
27
32
25
21
14
18
31
19
12
17
14
15
14
6
9
11
11
4
10
5
7
9
6
3
7
1
2
1
2
1
2
4
1
4
1
1
2
1
2
5
6
4
10
13
11
4
20
14
16
13
19
13
19
27
17
23
24
26
20
33
27
33
36
45
31
43
38
48
50
62
53
50
52
43
50
37
40
52
48
55
49
43
58
68
71
56
63
67
84
79
81
84
58
69
60
43
40
49
29
16
32
40
18
21
13
16
11
13
23
17
6
4
15
8
7
8
8
11
3
8
5
3
3
4
3
1
1
2
1
4
2
2
4
12
13
13
9
11
18
16
15
28
16
10
22
21
28
29
24
16
29
37
38
45
44
61
67
63
55
55
49
58
62
55
49
41
44
53
51
50
32
38
51
37
56
52
47
61
47
62
61
48
57
57
53
52
43
33
28
35
24
20
30
22
18
17
17
22
20
21
9
7
12
13
9
5
6
6
11
3
1
1
9
2
2
3
1
1
1
1
3
1
1
1
10
5
5
13
9
4
16
13
19
17
14
10
14
32
16
20
23
23
30
22
24
28
37
37
46
55
55
46
49
42
52
55
49
44
47
58
45
62
41
45
49
45
50
56
45
55
48
54
40
47
24
32
31
18
29
19
30
9
22
13
18
24
18
10
6
15
14
22
9
5
14
7
13
11
4
12
5
13
1
4
3
3
2
3
3
1
1
1
1
1
2
1
1
4
3
5
5
5
10
22
13
10
14
18
29
23
17
12
16
39
31
41
44
44
34
32
14
15
14
9
10
18
16
16
16
16
21
16
24
13
10
14
6
13
10
12
8
7
10
13
9
7
15
5
7
11
7
10
18
11
11
10
6
10
8
12
6
8
6
5
8
5
5
6
9
3
3
3
4
1
2
6
3
1
1
1
2
3
2
1
5
4
7
10
8
9
9
5
11
13
15
11
15
15
13
18
24
23
24
24
24
35
35
29
25
33
38
35
23
50
34
38
40
37
26
37
34
35
45
38
35
45
28
36
38
37
30
38
25
28
19
16
23
26
17
20
30
20
19
25
27
19
9
22
12
10
15
11
10
9
12
12
8
11
20
5
2
2
2
8
5
11
1
1
3
2
1
3
2
1
2
1
1
5
9
17
3
15
6
27
24
19
29
33
24
39
36
43
38
54
70
50
50
51
48
62
71
43
70
68
41
33
38
44
43
54
44
51
52
54
43
45
39
46
35
52
46
38
32
23
27
19
26
24
21
26
31
27
26
24
14
29
11
27
17
20
5
13
7
23
8
13
13
15
8
16
3
8
8
6
7
5
2
5
1
5
4
3
1
1
1
1
2
3
4
5
10
7
7
7
13
19
17
29
7
16
16
17
23
17
19
32
34
35
31
24
31
41
33
29
22
43
39
47
32
36
33
53
34
37
46
56
60
39
43
40
41
35
38
47
38
36
29
29
28
39
31
23
14
21
18
15
14
7
14
13
8
11
14
13
9
5
6
7
6
5
3
2
4
3
2
3
2
4
1
3
1
2
1
1
1
3
9
4
4
13
11
14
9
10
19
19
24
29
15
20
26
14
18
13
29
25
23
19
35
34
32
42
45
39
60
43
35
42
53
27
29
28
36
23
38
36
42
46
38
48
53
47
51
51
53
70
79
76
64
63
76
40
35
40
14
28
28
20
19
16
25
15
13
15
8
10
10
14
12
7
12
9
1
1
1
1
5
2
1
2
1
1
1
1
2
7
4
11
10
12
14
12
15
13
20
21
21
20
21
16
21
25
17
32
22
24
28
27
42
37
44
34
32
54
32
40
40
37
41
33
33
37
34
35
44
25
34
38
62
37
47
57
35
62
70
62
66
56
61
42
60
43
25
31
28
30
24
23
24
16
16
15
11
16
11
10
6
8
7
4
4
6
4
6
5
2
1
3
7
2
1
1
2
1
1
1
2
8
3
6
13
16
13
12
20
18
35
23
22
16
22
18
24
19
21
24
14
17
32
28
31
35
38
33
42
52
37
31
26
35
45
31
36
35
37
40
21
29
58
52
47
37
42
52
48
81
68
44
59
72
77
86
75
44
49
51
25
16
13
29
27
24
18
18
10
19
10
16
16
18
3
8
5
9
3
1
6
5
4
5
1
1
5
2
1
2
2
5
2
5
6
8
7
6
16
12
18
19
17
26
24
21
14
27
18
18
33
25
26
33
31
29
34
28
27
41
44
43
27
33
43
42
35
38
32
32
30
48
47
42
41
35
44
33
39
45
44
55
45
43
48
59
52
65
54
26
32
30
18
29
16
23
28
24
28
23
20
15
19
29
21
14
17
8
8
14
7
8
12
9
6
5
1
8
1
7
4
2
1
3
1
6
4
1
3
8
17
9
10
13
22
8
16
20
21
12
19
15
22
21
20
21
23
35
27
38
40
37
50
54
33
53
50
33
48
39
37
42
50
50
53
35
45
41
65
64
77
63
57
54
74
56
75
72
50
42
58
36
37
38
34
55
37
26
38
24
40
25
32
19
20
18
22
21
20
13
17
16
14
7
17
16
10
10
11
9
9
12
14
1
7
3
4
1
3
1
1
2
4
5
2
9
6
9
8
18
11
23
24
26
23
10
23
25
24
34
29
36
28
39
47
41
48
63
53
50
46
42
60
51
44
40
63
38
63
51
52
63
46
52
36
54
43
44
34
40
41
35
36
26
15
29
31
28
35
28
19
25
29
26
33
30
29
38
21
20
19
26
20
18
17
16
17
10
10
9
8
4
10
10
11
14
8
4
2
1
3
3
1
1
2
2
1
4
3
6
9
12
12
13
6
16
25
23
20
13
27
25
14
25
31
38
53
35
41
49
41
45
32
51
59
50
40
41
37
42
53
43
29
40
28
33
43
45
40
49
39
38
30
31
34
50
36
23
19
18
22
20
15
15
24
23
20
9
13
18
11
9
15
6
13
6
2
1
3
7
2
5
1
1
1
4
6
3
4
1
2
5
2
3
7
8
9
21
18
12
9
19
17
27
20
14
26
29
27
22
25
30
32
23
28
25
28
33
27
39
39
41
39
30
47
46
33
29
34
30
27
36
35
23
33
41
58
56
64
64
45
75
61
59
56
62
53
53
29
27
29
28
15
14
17
17
34
16
17
11
25
15
7
15
9
8
8
10
9
7
4
6
3
4
2
9
3
2
3
2
1
2
1
1
1
2
1
5
2
12
8
9
18
12
22
18
23
38
21
23
16
21
19
17
24
24
16
24
25
35
41
30
36
35
35
40
36
45
38
32
48
36
34
31
30
44
37
27
40
36
53
51
55
48
49
64
51
65
50
59
49
43
29
34
30
25
35
16
14
18
24
13
13
14
15
15
17
10
10
10
14
5
5
5
3
5
2
1
3
4
1
6
2
4
4
2
1
2
1
3
5
7
7
12
11
15
18
7
18
20
27
22
26
27
19
30
31
29
32
25
20
12
24
39
33
38
34
40
38
35
37
37
46
43
28
30
50
38
36
29
39
52
49
37
42
48
57
56
77
63
75
71
53
56
25
34
23
15
16
44
16
29
17
19
10
18
15
18
19
24
16
20
17
17
19
8
7
3
7
4
6
8
5
2
3
2
1
1
1
5
3
2
6
5
6
14
12
7
13
16
16
20
18
18
21
15
25
25
22
25
24
27
35
26
23
27
47
49
36
44
45
41
48
34
30
32
39
22
38
29
33
33
31
56
47
30
46
49
60
50
50
61
51
66
67
56
39
61
37
36
46
36
21
20
16
16
19
25
20
14
26
18
29
16
18
24
19
10
9
15
12
15
1
9
2
4
9
6
3
1
6
2
3
2
5
2
4
2
7
9
9
11
7
14
11
25
20
25
26
23
19
19
28
22
33
17
22
21
25
31
24
37
31
33
46
51
50
47
44
44
32
33
23
38
48
47
47
46
53
33
52
59
53
45
60
65
58
60
83
53
47
42
30
35
49
31
35
33
25
23
19
43
25
33
32
41
34
35
11
23
17
9
12
25
15
13
13
9
10
4
8
6
10
6
8
3
3
3
4
2
1
1
2
1
1
3
5
4
6
10
11
15
11
22
17
19
14
19
20
28
32
32
38
42
37
33
38
46
54
36
50
44
56
47
54
59
51
50
56
58
47
51
44
69
55
65
48
61
43
45
54
48
35
46
54
36
34
31
30
24
30
17
32
24
18
20
22
27
27
33
27
23
25
13
18
17
11
11
14
18
12
9
10
6
13
7
13
5
8
1
2
5
1
2
4
1
6
3
3
6
8
8
19
12
13
21
17
17
17
22
24
14
27
35
22
36
30
26
18
39
40
19
36
31
40
34
45
52
36
49
45
52
36
61
42
35
56
53
55
30
36
32
35
37
32
21
23
24
26
22
19
23
16
17
20
13
17
15
14
21
19
22
13
22
10
9
7
7
2
5
3
4
7
4
2
2
2
2
3
1
3
3
3
4
11
6
24
5
12
13
9
16
16
26
15
29
15
30
22
19
26
28
24
32
25
26
38
41
38
44
39
39
52
35
40
43
31
26
33
33
31
42
35
33
42
61
56
46
43
58
51
53
65
57
46
51
44
42
31
35
27
32
24
26
32
27
25
16
21
9
20
16
18
18
9
12
9
16
9
4
6
4
2
4
2
7
2
4
3
3
6
1
2
6
4
6
3
13
8
10
12
11
14
16
24
22
20
11
12
21
18
31
25
18
22
21
17
24
23
46
32
39
28
44
28
47
24
31
35
23
31
45
36
34
37
41
41
50
49
48
51
40
44
56
69
54
65
50
39
43
42
39
33
24
24
15
30
16
19
23
19
27
19
25
20
10
18
6
10
5
3
3
4
8
5
1
2
5
1
3
3
1
2
4
5
6
5
6
1
9
10
9
12
10
21
15
31
19
17
22
18
24
22
23
19
21
19
26
24
25
37
44
46
39
48
25
47
32
34
32
44
23
32
34
43
40
33
41
45
70
51
53
63
57
53
61
55
44
59
37
37
31
38
28
29
19
33
21
20
21
18
28
40
28
39
17
28
7
7
8
8
4
3
9
4
7
3
2
3
4
5
1
4
1
1
3
2
6
9
14
9
5
8
18
16
21
16
32
17
9
14
17
21
20
22
29
19
18
34
35
33
45
32
36
50
40
32
31
45
45
30
29
30
34
29
36
31
39
44
45
49
39
53
62
60
66
65
59
40
51
43
37
23
14
18
25
19
18
28
21
18
22
20
30
35
35
21
9
22
13
2
16
15
9
13
6
11
6
10
3
1
5
4
1
3
2
1
1
2
4
4
2
7
7
6
20
7
18
15
11
21
22
14
21
26
21
24
19
22
34
23
31
32
33
47
98
95
141
39
26
33
48
46
33
39
32
39
41
45
32
33
35
58
56
46
50
53
39
40
58
61
57
40
42
22
27
21
39
24
21
26
26
23
25
23
18
21
22
28
26
26
15
12
12
7
10
7
10
5
7
9
3
6
11
9
6
7
3
5
6
1
1
2
4
2
6
1
6
5
5
7
6
9
13
12
16
19
21
26
14
25
36
25
26
28
23
32
19
34
25
40
31
32
36
34
27
37
52
51
29
24
43
34
42
26
52
65
39
52
50
36
30
37
28
22
31
28
26
32
24
34
25
21
25
22
20
28
20
15
25
20
21
17
22
18
16
20
23
13
11
5
7
7
8
7
8
2
7
6
6
4
1
1
1
2
2
1
1
2
2
7
3
2
8
5
5
16
19
16
6
17
13
20
8
14
26
28
23
23
26
30
35
30
37
48
49
35
39
37
45
38
43
41
40
40
42
41
44
47
42
36
39
36
34
29
26
15
35
20
18
25
28
9
16
19
18
20
11
14
28
24
27
27
11
14
11
8
1
3
1
11
7
5
2
7
2
6
3
1
2
4
3
4
5
6
6
2
9
6
10
13
11
11
15
8
21
10
21
15
20
24
33
20
30
34
35
46
61
40
40
23
49
45
37
51
45
27
27
40
44
40
39
50
55
41
43
51
46
52
42
37
32
20
23
30
17
17
22
31
21
22
15
13
16
14
23
16
20
18
27
25
19
20
10
8
8
15
4
7
5
2
3
2
3
1
2
4
1
1
2
3
2
1
1
1
1
2
4
2
2
3
4
7
8
10
5
7
13
24
10
12
10
12
18
19
21
26
23
28
21
29
37
31
37
29
40
33
29
30
27
27
35
25
42
28
23
24
39
30
29
21
26
21
18
14
18
9
17
10
20
14
8
15
12
20
13
8
10
8
12
9
5
10
10
8
7
11
11
5
5
7
1
2
1
5
4
1
2
1
1
4
1
1
2
1
1
2
5
3
4
3
9
5
5
7
13
13
7
10
11
9
3
9
10
15
14
11
16
17
11
8
10
16
10
12
14
17
20
15
23
19
13
16
20
13
26
12
17
11
22
17
12
15
14
8
17
13
14
19
16
14
15
15
17
13
17
17
6
9
7
8
9
4
3
4
4
6
4
1
1
1
1
1
2
4
2
1
4
2
7
2
3
10
11
14
13
7
12
14
15
15
12
21
28
23
15
31
35
29
33
36
36
43
30
28
36
34
38
50
42
51
33
49
38
43
45
28
43
39
38
40
37
51
43
41
37
24
17
22
26
22
20
23
16
17
14
11
11
20
17
30
20
12
15
18
11
19
14
1
3
8
5
3
7
4
4
2
6
2
5
3
5
2
1
2
2
1
3
2
4
5
3
6
8
8
7
10
16
17
16
22
7
17
19
12
21
32
23
27
22
25
33
31
42
36
52
46
37
39
35
49
49
37
49
40
41
43
43
27
33
38
41
47
48
56
60
50
51
41
26
30
23
23
24
35
29
26
37
25
31
14
21
19
19
24
26
17
15
16
20
9
12
10
12
5
4
4
5
4
2
7
4
8
4
6
4
4
3
1
1
2
2
1
2
8
2
1
5
7
7
9
12
9
13
13
8
17
13
18
14
12
19
13
18
28
26
29
35
47
35
33
35
30
40
43
53
44
40
42
39
38
40
41
30
25
29
27
36
25
31
34
28
40
21
26
24
22
27
14
24
35
29
17
11
24
12
15
17
20
15
19
17
13
7
14
14
14
7
9
9
11
3
3
4
4
3
7
3
9
5
3
2
3
1
1
2
2
2
8
3
5
3
7
5
8
10
7
8
13
12
13
19
26
16
33
24
25
35
36
37
33
43
41
52
46
47
34
55
48
46
47
36
52
35
38
33
45
35
48
40
42
38
39
45
27
36
37
22
21
29
24
24
14
16
7
21
24
8
11
13
12
7
11
8
9
11
4
4
3
5
5
8
4
2
4
3
1
3
1
1
1
1
2
3
5
5
11
7
5
8
16
11
11
17
11
11
11
26
19
13
23
23
21
37
23
29
43
48
38
33
34
42
53
52
39
33
37
38
29
45
33
42
66
50
51
40
60
48
59
51
54
59
46
64
49
37
27
26
33
31
43
28
20
14
19
23
26
15
26
13
21
9
21
13
14
2
13
10
11
9
10
6
9
5
1
3
5
4
4
2
5
4
1
1
4
1
3
5
11
8
5
2
16
12
5
20
15
4
11
12
17
17
17
18
39
27
17
26
24
42
38
40
45
62
36
49
41
35
32
36
54
45
37
50
45
46
40
43
40
32
41
57
48
48
36
36
25
21
30
20
23
27
31
25
28
34
29
22
26
20
15
11
17
24
21
35
42
27
15
19
18
14
14
18
16
20
4
12
6
11
7
16
14
11
5
2
5
7
3
4
2
4
2
3
2
5
2
5
6
1
7
10
6
7
11
14
18
17
16
21
15
17
22
23
23
23
29
30
34
32
50
34
21
50
25
50
33
35
38
42
31
38
38
38
31
33
38
33
31
26
29
22
23
20
22
20
14
17
27
15
17
16
19
21
21
10
13
15
15
8
17
10
7
8
11
7
8
4
6
2
2
1
2
4
1
1
2
1
1
2
3
6
3
9
7
6
5
13
8
17
13
12
11
13
17
18
16
15
26
18
17
20
19
30
26
33
31
37
51
33
50
40
40
45
39
42
40
38
45
49
45
45
41
50
54
59
40
58
55
60
67
44
47
47
30
31
29
29
38
14
17
24
18
17
16
18
15
12
13
18
10
12
6
13
7
4
5
17
2
3
5
4
3
3
5
7
2
1
3
1
1
1
1
4
5
8
10
10
9
7
14
10
13
14
19
19
12
27
31
33
22
28
17
26
29
25
32
30
43
43
34
44
51
32
44
34
36
35
26
23
42
22
34
49
27
30
43
48
59
51
67
68
64
51
60
44
27
27
28
32
22
21
27
25
19
21
21
17
17
12
16
12
5
8
9
6
12
17
11
7
6
10
3
10
3
6
3
6
6
4
1
3
3
1
2
3
2
2
3
3
3
2
3
3
13
2
13
16
33
16
20
13
15
14
17
28
36
26
35
36
31
36
43
35
37
47
35
41
44
46
47
34
41
30
39
38
40
44
56
61
82
47
51
55
44
42
36
36
43
28
33
25
25
32
29
16
28
22
23
18
15
21
19
19
15
10
22
5
11
6
11
15
6
8
5
6
7
9
7
5
5
5
3
2
6
2
1
3
1
1
1
1
1
4
2
8
5
4
6
9
11
22
12
18
5
18
